bite_Year,bite_Month,SpeciesIDDesc,BreedIDDesc,GenderIDDesc,color,vaccination_yrs,vaccination_date,victim_zip,AdvIssuedYNDesc,WhereBittenIDDesc,quarantine_date,DispositionIDDesc,head_sent_date,release_date,ResultsIDDesc
2014,2,DOG,YORKSHIRE TERRIER,MALE,BROWN,,,,,BODY,,,,,
2014,2,DOG,,MALE,TAWNY,1,2014-2,40204,,BODY,,,,,
2014,2,DOG,,MALE,BROWN,3,2013-11,40014,,HEAD,,,,,
2014,2,DOG,PIT BULL,,,,,40213,,HEAD,,,,,
2014,2,CAT,,,,1,2013-8,,,BODY,,,,,
2014,2,CAT,,,,,,,,BODY,,,,,
2014,2,DOG,BOXER,FEMALE,BRINDLE WH,1,2013-6,,,HEAD,,,,,
2014,2,CAT,,,WHITE,,,,,BODY,,,,,
2014,2,DOG,,,BLACK,,,,,BODY,,,,,
2014,2,CAT,,MALE,YELLOW,1,2013-10,,,BODY,,,,,
2014,2,CAT,,MALE,CREAM WHIT,1,2013-10,,,BODY,,,,,
2014,2,CAT,,,,,,,,BODY,,,,,
2014,2,DOG,,,BROWN/BLAC,,,40213,,HEAD,,,,2014/2/21 0:00,
2014,2,DOG,PIT BULL,MALE,WHITE/GRAY,,,40213,,BODY,,,,,
2014,2,DOG,,,TAN,,,40258,,BODY,,,,,
2014,2,DOG,,MALE,BRN BLK,,,40229,,HEAD,,,,,
2014,2,DOG,,MALE,TAN/BLACK,1,2013-12,,,BODY,,,,,
2014,2,DOG,DACHSHUND,FEMALE,BRN BLCK,1,2014-2,40023,,BODY,,,,,
2014,2,DOG,BEAGLE,FEMALE,,1,,40215,,BODY,,,,,
2014,2,DOG,DOTSON,MALE,BLACK/BROW,,,40059,,BODY,,,,,
2014,2,CAT,,MALE,BLACK,,,40023,,BODY,,,,,
2014,2,DOG,,,,,,40291,,BODY,,,,,
2014,2,DOG,,FEMALE,,3,2013-3,40220,,BODY,,,,,
2014,2,CAT,,,GRAY/WHITE,,,40214,,BODY,,,,,
2014,2,DOG,,MALE,BROWN,,,40059,,BODY,,,,,
2014,2,DOG,GREAT DANE,,,,,40222,,BODY,,,,,
2014,2,DOG,,,,,,40207,,BODY,,,,,
2014,2,DOG,CHOCOLATE LAB.,,BROWN,,,40245,,BODY,,,,,
2014,2,DOG,POMERANIAN,MALE,BLACK,,,40215,,BODY,,,,,
2014,2,DOG,GREAT DANE,MALE,BLCK WHT,1,2013-3,40214,,,,,,,
2014,2,,,,,,,40229,,,,,,,
2014,2,DOG,CHOW CHOW,,,,,40208,,BODY,,,,,
2014,3,DOG,,MALE,BRINDLE,,,,,HEAD,,,,,
2014,3,DOG,,MALE,BROWN,,,,,HEAD,,,,,
2014,2,DOG,,FEMALE,WHITE ORG,,,,,BODY,,,,,
2014,2,DOG,BEAGLE,MALE,TRICOLOR,1,2014-3,40258,,BODY,,,,,
2014,2,DOG,GERM SHEPHERD,FEMALE,WHITE,,,,,BODY,,,,,
2014,2,DOG,,,BROWN,,,,,BODY,,,,,
2014,2,CAT,,FEMALE,BRN TABBY,,2014-1,,,BODY,,,,,
2014,2,DOG,GREAT PYRENEESE,FEMALE,WHITE,,,,,BODY,,,,,
2014,3,DOG,,MALE,BLACK,,,,,HEAD,,,,,
2014,3,DOG,,MALE,BRN WHT,,,,,HEAD,,,,,
2014,3,DOG,BOXER,MALE,BROWN,,,,,HEAD,,,,,
2014,3,DOG,,,,,,,,BODY,,,,,
2014,2,DOG,POODLE,MALE,WHITE,,,,,BODY,,,,,
2014,3,CAT,,FEMALE,ORANGE,1,2014-2,40272,,BODY,,,,,
2014,3,DOG,,,,1,2014-2,,,HEAD,,,,,
2014,3,DOG,ROTTWEILER,,,,,,,BODY,,,,,
2014,3,DOG,,MALE,CREAM,,,,,HEAD,,,,,
2014,3,DOG,,,GOLDEN BRO,,,40299,,BODY,,,,,
2014,3,CAT,,MALE,WHITE GRAY,,,,,UNKNOWN,,,,,
2014,3,DOG,,FEMALE,BROWN,1,2014-4,40203,,BODY,,,,,
2014,3,DOG,GERM SHEPHERD,,,,,,,BODY,,,,,
2014,3,DOG,,MALE,WHITE BROW,,,40228,,BODY,,,,,
2014,3,CAT,,MALE,YELLOW,1,2013-11,,,BODY,,,,,
2014,3,DOG,,MALE,TAN,3,2014-3,40245,,BODY,,,,,
2014,2,DOG,,,,,,,,BODY,,,,,
2014,3,CAT,,,,,,,,BODY,,,,,
2014,3,DOG,PIT BULL,MALE,,,,,,BODY,,,,,
2014,3,,,,,,,40222,,BODY,,,,,
2014,3,DOG,,MALE,BLACK,,,,,BODY,,,,,
2014,3,DOG,HUSKY,FEMALE,WHITE GREY,,,40258,,HEAD,,,,,
2014,3,DOG,PIT BULL,FEMALE,WHITE,,2013-4,40211,,BODY,,,,,
2014,2,DOG,SCHNAUZER,FEMALE,GRAY BLCK,,2014-2,,,BODY,,,,,
2014,3,DOG,,MALE,BLK WHT,,2013-12,,,BODY,,,,,
2014,3,DOG,CHICHAUHUA,FEMALE,BLK WHT,,,,,HEAD,,,,,
2014,3,DOG,,FEMALE,BRINDLE,1,2014-5,,,BODY,,,,,
2014,3,DOG,GERM SHEPHERD,MALE,TAN,,,,,BODY,,,,,
2014,3,DOG,COON HOUND,MALE,RED,,,40212,,HEAD,,,,,
2014,3,DOG,DACHSHUND,,,,,40214,,BODY,,,,,
2014,3,DOG,PIT BULL,MALE,,1,2013-3,,,BODY,,,,,
2014,3,DOG,,FEMALE,WHT BRN,,,,,BODY,,,,,
2014,3,CAT,,FEMALE,BLK WHITE,,,,,BODY,,,,,
2014,3,DOG,,,WHT BRN,,,,,BODY,,,,,
2014,3,DOG,LABRADOR RETRIV,,BLACK,,,40229,,HEAD,,,,,
2014,3,CAT,,MALE,GRY BLK TA,,,,,BODY,,,,,
2014,3,DOG,,,,,,40205,,BODY,,,,,
2014,3,CAT,,MALE,GRY WHT,3,2013-6,,,BODY,,,,,
2014,3,DOG,,MALE,WHT BROWN,,2014-1,40229,,BODY,,,,,
2014,3,DOG,POODLE,,BLACK,,,,,HEAD,,,,,
2014,3,DOG,,FEMALE,BLK BRN,,,,,BODY,,,,,
2014,3,DOG,,MALE,BRN WHT,1,2013-9,,,HEAD,,,,,
2014,3,DOG,,MALE,TAN BLK,1,2014-3,40205,,BODY,,,,,
2014,3,DOG,,FEMALE,BRN BLCK,1,2013-8,40228,,BODY,,,,,
2014,3,DOG,,MALE,RED,,2012-2,,,BODY,,,,,
2014,3,DOG,,,,,,,,UNKNOWN,,,,,
2014,3,CAT,,FEMALE,BLACK,,,,,BODY,,,,,
2014,3,DOG,,FEMALE,BLK WHT,,,40216,,BODY,,,,,
2014,3,DOG,PIT BULL,MALE,BLUE,,,,,BODY,,,,,
2014,3,DOG,,MALE,WHT TAN,1,2013-9,,,BODY,,,,,
2014,3,DOG,PIT BULL,,,,,,,BODY,,,,,
2014,3,DOG,,,,,,,,BODY,,,,,
2014,3,CAT,,MALE,GRAY,,,,,BODY,,,,,
2014,3,,,MALE,GOLD,,,,,BODY,,,,,
2014,3,DOG,,MALE,BROWN TAN,,,,,BODY,,,,,
2014,3,DOG,PIT BULL,MALE,MULTI,,,,,BODY,,,,,
2014,3,DOG,BULLMASTIFF,MALE,BRINDLE,1,2013-5,,,BODY,,,,,
2014,3,CAT,,MALE,SEAL POINT,,,,,BODY,,,,,
2014,3,DOG,,,,,,,,BODY,,,,,
2014,3,CAT,,FEMALE,ORANGE,,,,,BODY,,,,,
2013,3,DOG,,MALE,BLACK,,2013-10,40211,,BODY,,,,,
2014,3,DOG,,MALE,BLK WHT,1,2014-3,40205,,BODY,,,,,
2014,3,DOG,,MALE,BRN BLCK,,,,,BODY,,,,,
2014,3,CAT,,FEMALE,WHITE,1,2014-4,,,BODY,,,,,
2014,3,DOG,AKITA,MALE,BLK WHITE,1,2013-4,40229,,BODY,,,,,
2014,3,DOG,,MALE,BRINDLE,1,2014-4,40213,,BODY,,,,,
2014,3,CAT,,FEMALE,BLACK,,,,,BODY,,,,,
2014,3,DOG,MASTIF,MALE,BRINDLE,,2013-7,,,BODY,,,,,
2014,3,DOG,COON HOUND,FEMALE,BLCK TAN,1,2013-5,,,BODY,,,,,
2014,3,DOG,,FEMALE,BLK WHT,,,,,BODY,,,,,
2014,3,DOG,COCKAPOO,MALE,BLACK,3,2012-7,,,HEAD,,,,,
2014,3,,,,,,,,,BODY,,,,,
2014,3,DOG,,FEMALE,TAN,3,2013-11,,,BODY,,,,,
2014,3,DOG,PIT BULL,FEMALE,BRN WHTE,1,2013-9,,,HEAD,,,,,
2014,3,DOG,,MALE,TRI-COLOR,1,2014-1,,,HEAD,,,,,
2014,3,DOG,SCHNAUZER,MALE,BLK WHTE,1,2013-7,40014,,HEAD,,,,,
2014,3,DOG,ROTTWEILER,MALE,BLACK,1,2013-8,40215,,HEAD,,,,,
2014,3,DOG,,FEMALE,WHT BLACK,,,70811,,BODY,,,,,
2014,3,DOG,SAMOYED,MALE,WHITE,1,2014-1,,,BODY,,,,,
2014,3,DOG,,,BLK BRN,,,,,HEAD,,,,,
2014,3,CAT,,,,,,,,BODY,,,,,
2014,3,DOG,PIT BULL,MALE,BRN,,,40212,,HEAD,,,,,
2014,3,DOG,PIT BULL,MALE,WHT BLCK,3,2013-2,,,BODY,,,,,
2014,3,DOG,,FEMALE,BLK WHT,1,2014-4,40211,,BODY,,,,,
2014,3,DOG,PIT BULL,FEMALE,WHT BLK,,,,,BODY,,,,,
2014,3,DOG,YORKSHIRE TERRIER,MALE,GRAY TAN,1,2014-3,,,HEAD,,,,,
2014,3,CAT,,MALE,GRY WHT,,,,,BODY,,,,,
2014,3,DOG,PIT BULL,MALE,BRINDLE,,,,,BODY,,,,,
2014,3,DOG,DACHSHUND,MALE,RED,1,2014-4,40210,,BODY,,,,,
2014,3,DOG,PIT BULL,FEMALE,BLUE,,,40223,,BODY,,,,,
2014,3,DOG,,,BRN TAN,,,,,BODY,,,,,
2014,3,CAT,,FEMALE,GRAY,1,2013-9,,,BODY,,,,,
2014,4,DOG,BOX TERRIER,MALE,BRINDLE,,,,,BODY,,,,,
2014,3,DOG,,MALE,BLACK,,,,,BODY,,,,,
2014,3,DOG,PIT BULL,MALE,BRINDLE,,,,,BODY,,,,,
2014,3,DOG,CHICHAUHUA,MALE,,1,2014-4,,,BODY,,,,,
2014,4,DOG,,FEMALE,,,2013-9,,,BODY,,,,,
2014,4,DOG,,MALE,BLONDE,,,,,UNKNOWN,,,,,
2014,3,DOG,LABRADOR RETRIV,MALE,,,,,,HEAD,,,,,
2014,4,DOG,DACHSHUND,MALE,BLK TAN,,,,,BODY,,,,,
2014,4,DOG,GOLD RETRIEVER,MALE,BLONDE,1,2014-2,,,HEAD,,,,,
2014,4,DOG,ROTTWEILER,MALE,BLACK,1,2013-9,,,HEAD,,,,,
2014,4,CAT,,FEMALE,WHITE,3,2017-4,,,BODY,,,,,
2014,4,DOG,,MALE,BLK WHT,1,2013-11,40206,,UNKNOWN,,,,,
2014,4,DOG,PIT BULL,MALE,BLACK,,,,,BODY,,,,,
2014,3,DOG,,MALE,BLK BRN,3,2012-11,40291,,BODY,,,,,
2014,4,DOG,,MALE,MERL WHT,,,40215,,BODY,,,,,
2014,4,CAT,,MALE,BLK,,,,,BODY,,,,,
2014,4,DOG,BOXER,FEMALE,WHT BLCK,1,2014-4,,,BODY,,,,,
2014,4,DOG,PIT BULL,FEMALE,WHT BROWN,1,2014-4,,,BODY,,,,,
2014,4,DOG,GERM SHEPHERD,,,,,,,BODY,,,,,
2014,4,DOG,,FEMALE,GOLDEN,,2013-6,,,UNKNOWN,,,,,
2014,3,DOG,,MALE,BROWN,1,2014-1,40215,,BODY,,,,,
2014,4,CAT,,MALE,BLONDE,3,2013-2,,,BODY,,,,,
2014,4,DOG,POODLE,MALE,BLACK,,,,,BODY,,,,,
2014,4,CAT,,MALE,YELLOW WHI,,2013-10,,,BODY,,,,,
2014,4,DOG,POODLE,FEMALE,WHITE,1,2014-1,,,UNKNOWN,,,,,
2014,4,DOG,,MALE,BLK WHT,1,2013-7,,,HEAD,,,,,
2014,4,DOG,CATTLE DOG,MALE,RUST WHIT,1,2014-4,,,HEAD,,,,,
2014,4,DOG,PIT BULL,,BRN WHT,,,40211,,BODY,,,,,
2014,4,DOG,,MALE,BRINDLE,,,46733,,HEAD,,,,,
2014,4,DOG,,MALE,WHITE BRN,,,40216,,UNKNOWN,,,,,
2014,4,DOG,SCHNAUZER,FEMALE,BLK WHT,1,2013-6,40222,,HEAD,,,,,
2014,4,DOG,,MALE,CREAM,1,2013-12,47129,,BODY,,,,,
2014,4,DOG,,FEMALE,RUSTY BRN,3,2013-5,,,BODY,,,,,
2014,4,,,,,,,,,BODY,,,,,
2014,4,DOG,CHICHAUHUA,,,,,,,BODY,,,,,
2014,4,DOG,GERM SHEPHERD,MALE,WHITE,1,2014-5,,,BODY,,,,,
2014,4,DOG,,FEMALE,BRINDLE,,,,,BODY,,,,,
2014,4,DOG,,MALE,BRN WHT,,,,,UNKNOWN,,,,,
2014,4,CAT,,,,,,40229,,UNKNOWN,,,,,
2014,4,DOG,,,,,,,,BODY,,,,,
2014,4,DOG,,MALE,TAN,1,2014-5,40215,,UNKNOWN,,,,,
2014,4,CAT,,FEMALE,BLACK,,,,,BODY,,,,,
2014,4,DOG,,MALE,FAWN,,2014-5,,,BODY,,,,,
2014,4,DOG,CHICHAUHUA,FEMALE,,1,2014-4,,,BODY,,,,,
2014,4,DOG,PIT BULL,,,,,,,BODY,,,,,
2014,4,DOG,,MALE,BRN TAN,,,40210,,BODY,,,,,
2014,4,DOG,AKITA,MALE,BRN BLK,,,,,BODY,,,,,
2014,4,DOG,,FEMALE,RED,,,,,BODY,,,,,
2014,4,CAT,,MALE,BLK WHITE,1,2014-4,,,BODY,,,,,
2014,4,DOG,ENGLISH BULLDOG,MALE,WHITE,1,2014-5,40258,,BODY,,,,,
2014,4,DOG,PIT BULL,MALE,BLUE,1,2013-12,40202,,BODY,,,,,
2014,4,DOG,PIT BULL,FEMALE,TAN WHITE,,,,,BODY,,,,,
2014,4,DOG,,MALE,BRINDLE,,2013-10,40241,,BODY,,,,,
2014,4,DOG,,,,,,,,BODY,,,,,
2014,4,DOG,PIT BULL,,WHITE,,,40220,,BODY,,,,2014/4/28 0:00,
2014,4,DOG,,MALE,BLACK,1,2013-7,,,HEAD,,,,,
2014,4,,,,,,,,,BODY,,,,,
2014,4,DOG,,,,,,,,HEAD,,,,,
2014,4,DOG,PIT BULL,FEMALE,BROWN,,,,,HEAD,,,,,
2014,4,DOG,,,,1,2014-5,40215,,HEAD,,,,,
2014,4,DOG,DACHSHUND,FEMALE,BROWN,1,2014-4,40218,,HEAD,,,,,
2014,4,DOG,,FEMALE,TAN,,,40241,,HEAD,,,,,
2014,4,DOG,GERM SHEPHERD,MALE,BRN BLCK,,,40272,,BODY,,,,,
2014,4,DOG,,,,,,,,BODY,,,,,
2014,4,DOG,,MALE,BLK WHITE,,,,,BODY,,,,,
2014,4,CAT,,,,,,,,UNKNOWN,,,,,
2014,4,CAT,,FEMALE,BLACK,1,2014-5,,,BODY,,,,,
2014,4,DOG,YORKSHIRE TERRIER,,,,,,,BODY,,,,,
2014,4,DOG,,,BLACK,1,2015-5,40241,,BODY,,,,,
2014,4,DOG,AM BULLDOG,MALE,WHITE,1,2014-4,40219,,,,,,,
2014,4,DOG,PIT BULL,MALE,BRN BLK,,,,,BODY,,,,,
2014,4,DOG,,,BROWN,3,2014-5,40299,,BODY,,,,,
2014,4,DOG,BASSET HOUND,,MULTICOLOR,1,2014-6,,,HEAD,,,,,
2014,4,CAT,,FEMALE,BLK WHTE,,,,,BODY,,,,,
2014,4,DOG,,FEMALE,BRN WHT,,,,,BODY,,,,,
2014,4,DOG,SCHNAUZER,FEMALE,GRAY BLCK,,,,,BODY,,,,,
2014,4,DOG,DOBERMAN,MALE,BLK RED,3,2012-10,40241,,BODY,,,,,
2014,4,DOG,PIT BULL,,BRN WHT,,,,,BODY,,,,,
2014,4,DOG,LABRADOR RETRIV,,BLACK,,,40291,,BODY,,,,,
2014,4,DOG,CANE CORSO,MALE,BLUE,,,40215,,BODY,,,,,
2014,4,DOG,LABRADOR RETRIV,FEMALE,BLACK,,2012-11,,,BODY,,,,,
2014,4,DOG,CHICHAUHUA,,,,,40216,,BODY,,,,,
2014,4,DOG,MALTASE,MALE,WHITE,3,2012-2,40076,,BODY,,,,,
2014,4,DOG,ROTTWEILER,FEMALE,BRN WHT,,2013-5,40211,,BODY,,,,,
2014,4,DOG,PIT BULL,MALE,RED WHT,,,40212,,BODY,,,,,
2014,4,DOG,,FEMALE,BLK WHT,,,47111,,BODY,,,,,
2014,4,DOG,DACHSHUND,FEMALE,BLK GRAY,,2014-5,28654,,BODY,,,,,
2014,4,DOG,AAUST. TERR.,FEMALE,BLK BRN,,2013-4,,,HEAD,,,,,
2014,4,DOG,SHIH TZU,MALE,WHT BLK,,,,,BODY,,,,,
2014,4,DOG,SHIH TZU,MALE,,1,2014-5,40291,,HEAD,,,,,
2014,4,DOG,LABRADOR RETRIV,MALE,TAN,1,2014-5,40229,,HEAD,,,,,
2014,4,DOG,,,BLK GRAY,1,2014-4,40245,,BODY,,,,,
2014,4,DOG,BORDER COLLIE,MALE,,1,2014-1,40216,,UNKNOWN,,,,,
2014,4,DOG,,FEMALE,,1,2013-9,40212,,BODY,,,,,
2014,4,CAT,,MALE,ORANGE,1,2013-8,,,BODY,,,,,
2014,4,DOG,,MALE,BLACK,,,,,BODY,,,,,
2014,4,CAT,,FEMALE,CALICO,1,2013-11,40205,,BODY,,,,,
2014,4,CAT,,FEMALE,GRAY,1,2013-7,,,BODY,,,,,
2014,4,DOG,SHIH TZU,MALE,WHITE,3,2013-12,,,BODY,,,,,
2014,4,DOG,,FEMALE,,1,2014-4,40216,,BODY,,,,,
2014,4,DOG,BORDER COLLIE,,,,,,,HEAD,,,,,
2014,4,CAT,,FEMALE,ORANGE,1,2014-4,40242,,HEAD,,,,,
2014,4,CAT,,MALE,WHITE,,,40217,,HEAD,,,,,
2014,4,CAT,,,,,,40243,,BODY,,,,,
2014,4,DOG,BORDER COLLIE,MALE,BLK WHT,3,2013-9,,,BODY,,,,,
2014,4,DOG,ENGLISH BULLDOG,MALE,BRN TAN,,,,,BODY,,,,,
2014,4,DOG,WEIMARANER,,GRAY,3,2013-9,,,BODY,,,,,
2014,4,DOG,,,BLACK,,,,,BODY,,,,,
2014,4,CAT,,FEMALE,BLACK,,,,,HEAD,,,,,
2014,4,DOG,,MALE,BRN WHT,1,2013-10,40059,,BODY,,,,,
2014,4,DOG,LABRADOR RETRIV,MALE,BLACK,,2013-2,40208,,BODY,,,,,
2014,4,DOG,GERM SHEPHERD,MALE,BLK TAN,,2014-1,,,BODY,,,,,
2014,4,CAT,,FEMALE,CALICO,1,2014-5,,,BODY,,,,2014/5/12 0:00,
2014,4,CAT,,MALE,BLACK,1,2014-5,,,BODY,,,,,
2014,4,CAT,,FEMALE,BLACK,1,2014-4,,,BODY,,,,,
2014,4,DOG,GERM SHEPHERD,,,,,,,BODY,,,,,
2014,4,,,,,,,,,BODY,,,,,
2014,4,DOG,,MALE,,3,2013-5,,,BODY,,,,,
2014,5,DOG,CHICHAUHUA,MALE,BLACK,1,2013-11,,,BODY,,,,,
2014,5,DOG,,,,,,,,UNKNOWN,,,,,
2014,5,DOG,AAUST. TERR.,MALE,GREY BLCK,,2013-8,,,BODY,,,,,
,,,,,,,,,,,,,,,
2014,5,DOG,,,,,,37228,,HEAD,,,,,
2014,5,DOG,,MALE,BROWN,3,2014-5,47129,,HEAD,,,,,
2014,5,DOG,,MALE,,1,2014-5,52349,,HEAD,,,,,
2014,5,DOG,,FEMALE,,1,2014-5,,,UNKNOWN,,,,,
2014,5,CAT,,MALE,,1,2014-5,,,BODY,,,,,
2014,5,DOG,BOSTON TERRIER,MALE,,,,,,BODY,,,,,
2014,5,DOG,AKITA,,,,,40210,,BODY,,,,,
2014,5,DOG,MIN PIN,MALE,BLACK,,,,,BODY,,,,,
2014,5,DOG,PIT BULL,FEMALE,TRI,1,2013-7,40212,,BODY,,,,,
2014,5,DOG,MALTASE,MALE,WHITE,1,2013-9,,,BODY,,,,,
2014,5,DOG,GERM SHEPHERD,FEMALE,TAN BLACK,3,2014-5,37601,,BODY,,,,,
2014,5,CAT,,MALE,SILVER,,,,,BODY,,,,,
2014,5,DOG,PIT BULL,,,,,,,BODY,,,,,
2014,4,DOG,,MALE,WHITE,1,2014-4,40212,,BODY,,,,,
2014,4,CAT,,MALE,ORANGE,,,,,BODY,,,,,
2014,4,DOG,,MALE,WHITE TAN,3,2013-8,40272,,BODY,,,,,
2014,5,DOG,,FEMALE,BRN BLK,,,,,BODY,,,,,
2014,5,DOG,,MALE,WHT BRN,,,,,BODY,,,,,
2014,5,DOG,,FEMALE,,1,2013-10,40207,,BODY,,,,,
2014,5,DOG,,MALE,RED WHT,1,2013-7,,,BODY,,,,,
2014,5,CAT,,FEMALE,,,,,,BODY,,,,,
2014,5,DOG,PIT BULL,FEMALE,BLUE WHITE,,,,,BODY,,,,,
2014,5,DOG,CANE CORSO,MALE,BRN GRAY,,,,,BODY,,,,,
2014,5,DOG,,FEMALE,BRINDLE,1,2014-6,40218,,BODY,,,,,
2014,5,DOG,,FEMALE,,,,40216,,BODY,,,,,
2014,4,DOG,CHICHAUHUA,FEMALE,WHT BRN,,,,,BODY,,,,,
2014,5,CAT,,,,,,,,BODY,,,,,
,,,,,,,,,,,,,,,
2014,5,DOG,BEAGLE,MALE,RED,1,2014-5,40218,,BODY,,,,,
2014,5,DOG,CHICHAUHUA,MALE,BRN BLK,1,2014-1,40272,,BODY,,,,,
2014,5,DOG,CHICHAUHUA,MALE,WHITE BLCK,1,2014-5,40229,,BODY,,,,,
2014,5,DOG,,MALE,BLACK,1,2014-6,,,BODY,,,,,
2014,5,DOG,,,,,,,,BODY,,,,,
2014,5,CAT,,,BLACK,,,,,BODY,,,,,
2014,5,CAT,,MALE,,,,,,BODY,,,,,
2014,5,DOG,,MALE,BRINDLE,3,2014-5,40213,,BODY,,,,,
2014,5,DOG,,MALE,,1,2013-7,40223,,BODY,,,,,
2014,5,DOG,,FEMALE,TRICOLOR,1,2014-5,40203,,BODY,,,,,
2014,5,DOG,AM BULLDOG,,,,,,,BODY,,,,,
2014,5,DOG,BOXER,,DARK BROWN,,,40204,,BODY,,,,,
2014,5,DOG,,MALE,TRI,1,2014-3,,,HEAD,,,,,
2014,5,DOG,,,BLK BRN,,,,,HEAD,,,,,
2014,5,DOG,DACHSHUND,,,,,,,BODY,,,,,
2014,5,DOG,BORDER COLLIE M,,,,,,,,,,,,
2014,5,DOG,,MALE,BRN WHT,,,,,BODY,,,,,
2014,5,DOG,PIT BULL,MALE,BLUE,,,40211,,BODY,,,,,
2014,5,DOG,,MALE,TAN BLCK,,,40208,,HEAD,,,,,
2014,5,DOG,,FEMALE,BLK WHT,,,65809,,BODY,,,,,
2014,5,DOG,,,YELLOW,,,,,BODY,,,,,
2014,5,DOG,,,,,,,,HEAD,,,,,
2014,5,DOG,,MALE,BROWN,1,2013-9,,,BODY,,,,,
2014,5,DOG,PIT BULL,MALE,GREY,,,,,HEAD,,,,,
2014,5,DOG,SHIH TZU,FEMALE,GRY WHT,1,2013-11,40222,,BODY,,,,,
2014,5,CAT,,FEMALE,ORANGE,,2014-1,,,BODY,,,,,
2014,5,CAT,,MALE,ORANGE TAB,,,,,BODY,,,,,
2014,5,CAT,,,,,,,,BODY,,,,,
2014,5,DOG,SHAR-PEI,MALE,TAN,1,2013-10,40215,,BODY,,,,,
2014,5,DOG,AMER. BULL DOG,MALE,TAN WHITE,,,,,BODY,,,,,
2014,5,DOG,CHICHAUHUA,,RED,,,,,BODY,,,,,
2014,5,DOG,,FEMALE,FAWN WHIT,1,2014-3,,,BODY,,,,,
2014,5,DOG,,MALE,BROWN,,,40210,,BODY,,,,,
2014,5,DOG,SHIH TZU,FEMALE,WHITE,1,2014-6,,,HEAD,,,,,
2014,5,DOG,,,WHITE GREY,,,40241,,HEAD,,,,,
2014,5,DOG,,,,,,,,BODY,,,,,
2014,5,DOG,,,,,,,,BODY,,,,,
2014,5,DOG,PIT BULL,MALE,BLACK,,,,,BODY,,,,,
2014,5,,,,,,,,,,,,,,
2014,5,CAT,,,BRN TAN,,,,,BODY,,,,,
2014,5,DOG,,MALE,WHITE BRN,,,40205,,BODY,,,,,
2014,5,DOG,,FEMALE,BLACK,1,2013-11,,,BODY,,,,,
2014,5,DOG,,MALE,GRY WHT,1,2014-1,,,BODY,,,,,
2014,5,DOG,SHIH TZU,FEMALE,BRN WHT,,,,,BODY,,,,,
2014,5,DOG,BOXER,FEMALE,WHITE,1,2013-12,,,BODY,,,,,
2014,5,DOG,,FEMALE,BRN BLK,3,2011-9,40218,,HEAD,,,,,
2014,5,CAT,,FEMALE,BLK WHT,1,2014-8,40291,,BODY,,,,,
2014,5,CAT,,MALE,BLK WHT,1,2014-6,,,BODY,,,,,
2014,5,DOG,SAINT BERNARD,MALE,BRN WHT,1,2014-2,,,BODY,,,,,
2014,5,CAT,,,,,,,,BODY,,,,,
2014,5,DOG,,MALE,TANN,,,,,UNKNOWN,,,,,
2014,5,DOG,,MALE,TAN WHT,,,40203,,HEAD,,,,,
2014,5,DOG,,MALE,BLK WHT,1,2014-6,,,BODY,,,,,
2014,5,DOG,PIT BULL,MALE,RED,,,40210,,BODY,,,,,
2014,5,DOG,,FEMALE,LT BROWN,,,40204,,BODY,,,,,
2014,5,DOG,,MALE,TAN,,,40118,,BODY,,,,,
2014,5,CAT,,,,,,40299,,BODY,,,,,
2014,5,CAT,,,,,,,,,,,,,
2014,5,DOG,LABRADOR RETRIV,,TAN/WHITE,,,40245,,BODY,,,,,
2014,5,DOG,LABRADOR RETRIV,,BLACK,3,2014-5,40205,,BODY,,,,,
2014,5,DOG,LABRADOR RETRIV,,TAN,,,40207,,BODY,,,,,
2014,5,CAT,,MALE,BRN/WHITE,,2014-3,40291,,BODY,,,,,
2014,5,DOG,WEIMARANER,,TAN/WHITE,1,2014-3,40272,,BODY,,,,,
2014,5,CAT,,FEMALE,GREY,1,2014-6,40228,,,,,,,
2014,5,DOG,BASANJI,MALE,BEIGE,1,2013-6,40204,,BODY,,,,,
2014,5,DOG,BLUE HEELER,MALE,BLACK,3,2011-11,40299,,HEAD,2014-5,,,,
2014,5,DOG,DOBERMAN,,BLACK/TAN,1,2014-6,40219,,BODY,2014-5,,,,
2014,5,DOG,CHICHAUHUA,FEMALE,BRN/WHITE,,2014-5,40208,,BODY,,,,,
2014,5,DOG,POODLE,MALE,WHITE,1,2014-6,40272,,BODY,,,,,
2014,5,DOG,PIT BULL,,RED/WHITE,,,40212,,BODY,,,,,
2014,5,BAT,,,BROWN,,,40203,,BODY,,,,,
2014,5,DOG,,FEMALE,BLACK,,,,,HEAD,,,,,
2014,5,DOG,COCKER SPAINEL,MALE,BROWN,1,2014-2,40215,,BODY,,,,,
2014,5,DOG,PIT BULL,,,,,40212,,BODY,,,,,
2014,5,DOG,,,,,,,,HEAD,,,,,
2014,5,DOG,PIT BULL,MALE,WHT TAN,,,40258,,BODY,,,,,
2014,5,DOG,,FEMALE,WHITE BRN,,,,,BODY,,,,,
2014,5,DOG,,MALE,WHT BRN,1,2014-3,40208,,BODY,,,,,
2014,5,DOG,PIT BULL,,,,,40211,,UNKNOWN,,,,,
2014,5,DOG,PIT BULL,MALE,BLACK,1,2014-6,,,BODY,,,,,
2014,5,DOG,,FEMALE,WHITE,1,2013-10,40291,,BODY,,,,,
2014,5,DOG,,,,,,,,BODY,,,,,
